mature,eff_dim,ID
56.2923287671233,15.1084829259311,All
56.1619178082192,16.377317112589,All
58.1717808219178,16.2175123856303,All
57.9756164383562,15.7575527545467,All
58.221095890411,14.4451912762019,All
58.3054794520548,17.4327750258666,All
57.3191780821918,16.4102448453354,All
58.5071232876712,16.2516831791755,All
58.5904109589041,16.7821374220222,All
57.9832876712329,17.1558437235433,All
58.2967123287671,14.8623165321925,All
58.247397260274,15.4038887329114,All
58.7087671232877,15.6883954232539,All
58.7175342465753,16.6888616781595,All
58.3142465753425,15.4529034669834,All
58.0775342465753,16.6454527655677,All
58.6123287671233,16.9743046422273,All
58.8731506849315,16.7006815370915,All
58.7252054794521,17.162195327479,All
58.0567123287671,15.2783870758777,All
57.6545205479452,17.7068426416973,All
57.5832876712329,16.4137647941907,All
58.5958904109589,16.4379993846365,All
57.9646575342466,16.3962978462676,All
58.085205479452,15.9073448254412,All
58.7328767123288,15.6035517020866,All
57.581095890411,15.0228115612771,All
58.0764383561644,16.2021154866425,All
58.7,16.5832516069795,All
58.6079452054794,16.3304840358877,All
58.1980821917808,16.175957992059,All
58.8117808219178,17.2946668958357,All
58.1465753424658,16.5139660329117,All
58.0380821917808,16.053130879882,All
59.6139726027397,16.6536475331736,All
59.3487671232877,15.4285619854361,All
58.8797260273973,15.6172644213853,All
58.8457534246575,16.1340616113127,All
57.233698630137,15.2161371810569,All
58.1005479452055,16.9533395454193,All
57.9241095890411,17.4299297854665,All
58.2605479452055,16.679128557592,All
59.1438356164384,14.9920279324299,All
58.0216438356165,15.2994832600551,All
59.5690410958904,17.4216799227452,All
58.7679452054795,16.6772042080404,All
58.5553424657534,16.9175201313825,All
59.3958904109589,15.9599869263162,All
58.6572602739726,17.1624764238703,All
58.4545205479452,15.1318201254153,All
57.9865753424657,17.259668992881,All
59.4386301369863,14.9218885131455,All
59.3312328767123,16.8416110836813,All
59.7904109589041,14.4478408250744,All
59.3279452054795,15.5693767581748,All
59.5920547945205,14.2143282278967,All
60.8841095890411,16.2324229922844,All
59.4506849315069,15.8755159901281,All
59.7509589041096,16.3340265794094,All
60.006301369863,17.0181492981129,All
59.7356164383562,17.0738711678331,All
59.9876712328767,16.0168847099862,All
59.818904109589,15.8556453074763,All
60.5991780821918,16.3982035134412,All
60.5520547945205,17.1917193818796,All
59.5712328767123,16.7362871859966,All
59.9832876712329,16.0082558389486,All
60.3843835616438,16.3680298134126,All
59.2358904109589,15.3571340896654,All
59.6183561643835,15.5443722695156,All
58.8347945205479,15.652641999008,All
60.0413698630137,15.9402148766156,All
58.0545205479452,16.6404838627088,All
59.2621917808219,16.3552972021638,All
58.9904109589041,15.641196748523,All
59.2216438356164,15.4280136437419,All
59.5295890410959,16.6367149047217,All
59.2183561643836,17.1778974047438,All
59.9328767123288,16.0971349583741,All
59.0298630136986,15.5752056727958,All
60.938904109589,15.5564152918004,All
59.7597260273973,16.3243965385337,All
60.2386301369863,15.9352788600164,All
58.8808219178082,15.5723299712343,All
59.1876712328767,16.738901563887,All
60.2221917808219,13.5201689044763,All
59.5504109589041,17.4159068689853,All
59.4276712328767,16.9663720103155,All
58.0819178082192,15.5996189396037,All
59.792602739726,15.0637288456713,All
59.8561643835617,17.0194948881862,All
60.1378082191781,16.4567192946205,All
59.8243835616438,16.5455136678319,All
60.3920547945205,16.6547275102222,All
58.9597260273973,16.6473324655872,All
59.4035616438356,16.4106427944338,All
58.218904109589,15.2838148200949,All
58.5191780821918,13.382451327397,All
59.4452054794521,15.110898515771,All
60.3569863013699,13.9129943465381,All
60.5871232876712,16.2757293487952,All
60.5980821917808,16.4595479139996,All
60.9871232876712,15.8606111744246,All
62.273698630137,16.1497169860437,All
62.0282191780822,14.3377885478419,All
61.2742465753425,15.9263276623764,All
61.4956164383562,16.9523589229139,All
61.8539726027397,15.7100297639095,All
62.0797260273973,16.8644231994021,All
61.4890410958904,16.9850598229029,All
61.5186301369863,15.0735761610571,All
60.9520547945206,16.0250239397554,All
61.4835616438356,15.6813020440869,All
60.7449315068493,16.6510800382594,All
60.9235616438356,17.5743250972602,All
61.4868493150685,15.7852419775784,All
61.9547945205479,17.358812188297,All
61.2424657534247,17.2765244073001,All
61.2052054794521,15.8221960815977,All
61.3783561643836,14.8133111945107,All
61.4024657534247,16.1468568207922,All
61.7334246575343,15.5304013442008,All
61.2567123287671,17.0266657197659,All
61.2830136986301,15.3311683363167,All
60.6671232876713,16.0481707625812,All
62.0084931506849,16.811609415078,All
61.0276712328767,15.6325516808422,All
61.7860273972603,16.8318031617792,All
61.2260273972603,16.6149470602157,All
60.6868493150685,14.5199657931992,All
60.6002739726027,16.3460170087402,All
61.5109589041096,17.1782328517107,All
60.6441095890411,15.5451523935666,All
60.6430136986301,16.5974721299486,All
61.6106849315069,16.8458817099037,All
61.3268493150685,15.8635387639952,All
61.3947945205479,16.0534962516461,All
61.6315068493151,15.8707239584088,All
61.4682191780822,17.4619833321397,All
62.221095890411,16.290568455991,All
61.4156164383562,17.4785463313361,All
61.7882191780822,16.5251759028506,All
61.4419178082192,16.0122652797257,All
61.7235616438356,16.2077673130083,All
60.9082191780822,15.0675162735272,All
61.818904109589,15.1250906877095,All
62.5432876712329,14.6436867383206,All
61.0967123287671,16.3134324709359,All
60.3701369863014,15.6298358450473,All
62.3021917808219,16.523789298453,All
61.421095890411,18.0611459765306,All
61.0419178082192,16.3885618201449,All
61.1986301369863,16.0365785771984,All
61.7991780821918,16.6033616099803,All
62.1093150684932,16.0936822420608,All
60.8830136986302,17.0335342909312,All
61.6676712328767,16.1795600095449,All
61.4495890410959,16.7175255622444,All
62.5608219178082,16.4600462856307,All
62.2769863013699,17.335147332131,All
60.9849315068493,16.9243867462617,All
61.0890410958904,15.743845634487,All
61.4013698630137,17.7482468840679,All
61.4397260273973,17.1972217892372,All
60.9586301369863,16.8632305616197,All
62.0928767123288,16.6985214331257,All
61.0506849315068,16.0754915951012,All
60.834794520548,16.1097250208428,All
61.3772602739726,18.0653253299027,All
62.5323287671233,14.1173525100416,All
61.82,16.0993716999236,All
61.392602739726,15.1608907283973,All
61.552602739726,17.1151867683554,All
61.4441095890411,16.6493291341781,All
61.634794520548,16.154505219578,All
61.8682191780822,15.0849395499482,All
61.5,16.1340993683513,All
61.8484931506849,15.9346611803133,All
61.0013698630137,15.226882971431,All
61.2742465753424,16.523407347724,All
61.206301369863,15.9501912441775,All
61.1778082191781,17.3226174718002,All
62.0468493150685,15.8138739682425,All
61.153698630137,16.0904432356058,All
61.1701369863014,17.3879649464767,All
61.7827397260274,17.5627984292305,All
61.578904109589,17.1133159904439,All
62.0939726027397,15.4475927848311,All
60.8698630136986,16.1475485018481,All
61.6830136986301,16.7342353475336,All
61.4824657534247,15.2733301829908,All
61.2632876712329,16.5742305016261,All
61.4309589041096,15.9597350874003,All
61.7202739726027,17.2697102248948,All
62.0249315068493,17.585654747642,All
61.4704109589041,16.7010627621774,All
61.233698630137,18.0694679202586,All
62.4282191780822,15.979298248404,All
62.5860273972603,14.2305208641063,All
62.1378082191781,16.3481470064558,All
62.1356164383562,16.6609039841644,All
60.9093150684932,16.0503339681249,All
63.3158904109589,14.9634255768029,All
63.4167123287671,14.1515440491717,All
62.4720547945205,16.682331285483,All
63.0386301369863,17.1330650451068,All
62.7734246575343,16.4775220819833,All
63.5164383561644,16.6153417361705,All
62.54,16.6872956722403,All
62.3471232876712,16.1865692567875,All
63.526301369863,16.9172578133448,All
62.7339726027397,16.4615896076524,All
62.7361643835616,15.866368010334,All
62.8117808219178,15.5510500377617,All
63.3334246575342,16.0278140027698,All
62.5750684931507,17.1683178059406,All
63.1208219178082,16.402198208203,All
62.2934246575342,16.4627584557146,All
62.5969863013699,17.4116881032745,All
62.1378082191781,15.5265326352429,All
62.9027397260274,16.6416172356188,All
62.7438356164384,16.3324882050266,All
63.0452054794521,15.7322669318513,All
62.4468493150685,15.6331862974496,All
62.5827397260274,17.5616477285411,All
62.7438356164384,15.7081212632552,All
62.8084931506849,15.7605498950108,All
62.5838356164384,15.9290738363431,All
62.6693150684931,15.3920865440267,All
62.1717808219178,16.5486755112155,All
62.861095890411,15.6265663276455,All
62.9717808219178,16.4489504926845,All
62.352602739726,16.8527397428101,All
62.5071232876712,16.062322344204,All
62.8139726027397,16.2228336777643,All
62.7690410958904,16.1804928045679,All
63.3147945205479,16.5303391118756,All
63.2950684931507,15.5419125061146,All
63.3202739726027,15.9821638142664,All
62.7449315068493,15.1603453704745,All
63.6928767123288,17.399765419734,All
63.2205479452055,16.380566685082,All
62.8369863013699,14.8145644262426,All
62.6134246575343,14.7405752019965,All
63.2052054794521,16.6163428102905,All
63.0320547945206,15.8599440705287,All
62.3504109589041,16.8759163963485,All
62.6517808219178,17.3948406743738,All
62.5871232876713,15.9326055214829,All
62.6682191780822,16.6426823992967,All
63.0802739726027,15.1603391356169,All
63.6139726027397,15.2804911206717,All
64.7284931506849,15.0299443325436,All
65.4857534246575,16.9145969373612,All
64.7986301369863,15.7692836848069,All
65.8298630136986,17.1124171963275,All
64.6276712328767,16.3004797820022,All
64.8435616438356,16.6090062443394,All
64.6857534246575,16.1038255384623,All
64.2923287671233,17.2432757264852,All
64.9191780821918,14.9338811211052,All
65.6479452054794,15.5609892778307,All
65.6545205479452,15.7512009036875,All
64.5893150684931,15.8828446260289,All
65.0254794520548,17.6225704539726,All
64.5553424657534,15.97032969258,All
65.1175342465753,16.9310991633009,All
64.7843835616438,17.7942237845544,All
63.9591780821918,16.3972112662301,All
65.2424657534246,15.0013905306381,All
64.7230136986301,14.5270800577729,All
65.3838356164384,15.8441365102829,All
64.7197260273973,15.0514294457653,All
65.4254794520548,16.9053324078524,All
65.6917808219178,16.887422582286,All
65.5756164383561,16.5688017285409,All
65.8101369863013,15.2347636432296,All
65.3871232876712,16.0480736295813,All
65.7367123287671,15.9143552329015,All
64.8720547945206,16.1557335208715,All
64.8457534246575,15.051804213911,All
65.7728767123288,15.1234991195509,All
66.0128767123288,16.0615903835141,All
65.0287671232877,15.5110012608895,All
65.2490410958904,14.3336300358366,All
64.3328767123288,17.6478271378385,All
64.9750684931507,16.4525557739784,All
65.4123287671233,17.2698948799449,All
66.1224657534247,15.1580938692891,All
64.8117808219178,16.6886582843112,All
64.221095890411,18.0837884941176,All
64.7482191780822,16.6701342760682,All
65.4704109589041,17.351486682189,All
65.2884931506849,15.9863143474537,All
65.5580821917808,17.7811159221193,All
64.6035616438356,16.719275376062,All
64.2956164383562,17.6509476623904,All
65.42,15.4313840022414,All
63.8090410958904,16.7193965065243,All
65.7049315068493,15.7556453256638,All
64.6583561643836,15.9595218698955,All
64.541095890411,16.0029894220988,All
65.978904109589,15.2402385758666,All
66.1498630136986,17.6054756573656,All
66.1487671232877,17.0999546955624,All
67.2841095890411,17.2027908082346,All
65.6950684931507,16.3614134967677,All
65.74,17.5779650134388,All
65.5756164383562,14.8652543990789,All
66.9772602739726,16.8120271230343,All
66.3613698630137,15.7730182188475,All
65.7487671232877,15.8698087938524,All
67.2709589041096,16.3203646173996,All
66.6276712328767,17.5879086324943,All
66.3252054794521,14.3386160316605,All
66.6079452054795,16.4014492343616,All
66.4709589041096,16.9151812504603,All
66.3054794520548,16.3065343782592,All
66.5476712328767,15.359716551106,All
66.5794520547945,16.0940480004351,All
67.1832876712329,16.8859289816426,All
65.6698630136986,17.605581048702,All
66.2101369863014,16.5980372158862,All
67.7871232876712,15.2625489951524,All
66.5487671232877,15.1913831308321,All
66.2254794520548,16.0847102922109,All
65.4156164383562,16.7018491788325,All
66.0019178082192,16.383670490162,All
66.3175342465754,15.3529573612582,All
66.5202739726027,16.1638870140459,All
67.0715068493151,16.2769640802833,All
66.912602739726,16.2294799042337,All
65.7608219178082,15.3767882763168,All
66.7635616438356,17.9878738481125,All
66.7734246575342,16.0333699348312,All
65.7082191780822,16.2039370490888,All
66.0095890410959,17.4416264843259,All
66.9180821917808,16.7394125481854,All
66.7131506849315,14.939387629445,All
65.8802739726028,15.6657576539088,All
66.3416438356164,17.39409688123,All
66.3394520547945,14.0674132425967,All
66.7405479452055,15.2072849513004,All
66.9027397260274,15.0977483628065,All
66.0117808219178,17.7531404292879,All
66.0216438356164,14.7849256146487,All
66.4523287671233,15.9416854956978,All
66.701095890411,15.4985281484656,All
66.5706849315068,15.7219104450371,All
66.0895890410959,17.3400551991026,All
66.7065753424657,16.9706884125562,All
65.5350684931507,16.8410131417956,All
66.1816438356164,15.8951496482396,All
66.5082191780822,16.6716779610753,All
66.7613698630137,17.0456739112544,All
66.2145205479452,16.5905777769273,All
66.9608219178082,16.7621960321071,All
67.0441095890411,17.6950448266884,All
66.2747945205479,17.4327174230218,All
66.8227397260274,15.6680796387877,All
66.6342465753425,16.2580531863948,All
66.4216438356164,15.4209232591249,All
66.2956164383562,15.9233842912344,All
66.6660273972603,16.5027515239256,All
66.3504109589041,15.0100743957327,All
65.9898630136986,15.9406689955933,All
67.0156164383562,17.7543053667557,All
66.9432876712329,17.5435359359656,All
66.4687671232877,15.9760594079874,All
66.1334246575343,15.622678684915,All
66.1531506849315,16.2800236962786,All
67.607397260274,15.1472778394616,All
66.8972602739726,15.9942578892164,All
66.1465753424658,16.1415286186898,All
67.2830136986301,17.3663696621647,All
66.8753424657534,16.3383946624907,All
66.7131506849315,15.6587748518764,All
65.9942465753425,16.7652578511148,All
66.2386301369863,16.2267893829361,All
66.22,13.462094794261,All
65.7323287671233,16.2498260239895,All
66.621095890411,15.7491579706056,All
67.2698630136986,15.5708340715774,All
66.8084931506849,14.7481229882287,All
66.2090410958904,15.7049013240899,All
66.0194520547945,16.944654642398,All
65.1723287671233,15.0714677460381,All
66.7701369863014,16.2885666952015,All
66.5608219178082,16.4719117712735,All
65.391506849315,15.137149597241,All
66.0369863013699,16.8084311114976,All
66.0128767123288,16.3492161451406,All
65.9383561643836,16.0819824450875,All
65.8430136986301,17.4350455622612,All
66.5421917808219,16.4619270736996,All
67.2358904109589,16.0100883153676,All
66.3054794520548,16.9576054888301,All
67.072602739726,16.0589281909984,All
66.1980821917808,16.7702172548424,All
66.4150684931507,14.1491669824263,All
65.8353424657534,16.2924023910967,All
65.7476712328767,16.058471795025,All
67.4638356164384,17.446869031992,All
67.8627397260274,16.2873830215304,All
67.7049315068493,16.1095571677559,All
67.2928767123288,14.9725622171459,All
66.9169863013699,16.340733342749,All
66.8621917808219,15.2239005409036,All
67.5131506849315,16.6114297975389,All
67.3893150684931,16.2346200950216,All
67.4868493150685,14.8825295535487,All
66.8446575342466,16.6192947471019,All
66.8457534246575,15.7797186218657,All
67.7608219178082,15.4204077035725,All
67.3367123287671,15.3503001299797,All
67.2391780821918,16.2551186222678,All
66.6287671232877,16.0350497019739,All
67.101095890411,15.27096549119,All
68.0172602739726,15.9194983009512,All
67.3608219178082,14.2597226282894,All
67.287397260274,16.7394202421148,All
67.473698630137,15.4083434703493,All
67.4791780821918,15.2979445520741,All
67.0046575342466,17.9030501434554,All
67.9383561643836,15.6373805080712,All
67.5547945205479,16.7651091039352,All
67.446301369863,15.7743089600473,All
66.9750684931507,15.4029108622277,All
67.2808219178082,16.7704413205548,All
68.1367123287671,15.7123384615975,All
67.7915068493151,16.460721312173,All
67.9427397260274,15.3770636610256,All
67.552602739726,14.8380082618293,All
67.4101369863014,18.0120971806479,All
67.5427397260274,16.0494568333333,All
67.554794520548,14.107370431294,All
67.6501369863014,17.3180819141737,All
67.4506849315068,16.7294306094289,All
67.2852054794521,16.5077499544855,All
67.5482191780822,16.7201647073975,All
67.714794520548,15.7926150147632,All
66.9454794520548,14.0755437552203,All
67.7882191780822,17.2294160927512,All
66.9049315068493,14.2371237251278,All
68.1520547945205,17.3221999422998,All
66.8293150684932,14.7005409419597,All
67.5515068493151,15.9897415774187,All
67.5909589041096,15.8843799443596,All
67.1975342465754,15.0926563288101,All
67.1624657534247,16.750503133017,All
67.498904109589,15.6726671400932,All
67.8824657534247,15.3794161703279,All
70.8841095890411,13.8718937605135,All
70.5586301369863,14.8332624334803,All
70.6627397260274,15.7749798827162,All
70.2802739726027,16.6157719704781,All
70.6561643835616,16.5005130224513,All
70.6780821917808,16.2409023618437,All
70.4731506849315,16.4994283943349,All
69.7575342465754,15.1276326003528,All
69.898904109589,15.1660913691873,All
70.22,15.4794857233939,All
70.9093150684931,16.2743849009488,All
69.4419178082192,16.7752502677986,All
69.9328767123288,15.4415947319092,All
69.7553424657534,14.7891426701168,All
71.3695890410959,15.2388665241543,All
70.0808219178082,16.4899723956043,All
70.6682191780822,16.1359945571941,All
70.4216438356164,17.028394310418,All
70.5487671232877,17.5001334060199,All
70.246301369863,14.2907389215701,All
70.2934246575342,14.597461292699,All
69.8704109589041,16.9432920544793,All
70.7350684931507,17.5810141254853,All
69.4112328767123,15.7344091448035,All
70.1608219178082,17.3753187972382,All
70.3613698630137,17.8615882711256,All
70.967397260274,17.5250188555803,All
70.032602739726,16.6669456738869,All
69.6008219178082,15.3213615681489,All
71.8145205479452,16.1740549370355,All
69.8386301369863,17.6898047622262,All
70.3032876712329,15.4365665813377,All
69.5876712328767,16.978975797834,All
71.632602739726,16.83333298876,All
69.3904109589041,15.3186639476291,All
70.5641095890411,15.7448283813446,All
71.34,14.8052385715942,All
70.593698630137,17.6285951357642,All
69.6446575342466,17.0105000870578,All
70.673698630137,13.0931436218433,All
70.4150684931507,15.5150802757817,All
69.2227397260274,17.3428025101877,All
70.8106849315068,17.569568806603,All
70.5389041095891,16.0566814188378,All
70.5005479452055,15.8646265068221,All
69.4090410958904,16.2238961629514,All
69.4758904109589,17.044328745684,All
70.5564383561644,15.5516282538635,All
69.7947945205479,15.5540902580307,All
70.1750684931507,14.7380802328567,All
