tau,mature,ID,age
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.91780821917808,UNI,38.6630136986301
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
0.341691490608983,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.88493150684931,UNI,38.6958904109589
NaN,-5.85205479452055,UNI,38.7287671232877
NaN,-5.85205479452055,UNI,38.7287671232877
NaN,-5.85205479452055,UNI,38.7287671232877
NaN,-5.72054794520548,UNI,38.8602739726027
NaN,-5.72054794520548,UNI,38.8602739726027
NaN,-5.72054794520548,UNI,38.8602739726027
0.363220585005989,-5.72054794520548,UNI,38.8602739726027
0.201940676200056,-5.68767123287671,UNI,38.8931506849315
NaN,-5.68767123287671,UNI,38.8931506849315
NaN,-5.68767123287671,UNI,38.8931506849315
NaN,-5.68767123287671,UNI,38.8931506849315
0.215483614012279,-5.68767123287671,UNI,38.8931506849315
0.163869371392371,-5.68767123287671,UNI,38.8931506849315
NaN,-5.65479452054795,UNI,38.9260273972603
NaN,-5.65479452054795,UNI,38.9260273972603
NaN,-5.65479452054795,UNI,38.9260273972603
NaN,-5.65479452054795,UNI,38.9260273972603
NaN,-5.62191780821918,UNI,38.958904109589
NaN,-5.62191780821918,UNI,38.958904109589
NaN,-5.62191780821918,UNI,38.958904109589
0.227338665385826,-5.62191780821918,UNI,38.958904109589
NaN,-5.62191780821918,UNI,38.958904109589
NaN,-5.62191780821918,UNI,38.958904109589
NaN,-5.45753424657534,UNI,39.1232876712329
NaN,-5.45753424657534,UNI,39.1232876712329
NaN,-5.45753424657534,UNI,39.1232876712329
NaN,-5.45753424657534,UNI,39.1232876712329
NaN,-5.45753424657534,UNI,39.1232876712329
NaN,-5.42465753424657,UNI,39.1561643835616
NaN,-5.42465753424657,UNI,39.1561643835616
NaN,-5.42465753424657,UNI,39.1561643835616
0.138771427567581,-5.42465753424657,UNI,39.1561643835616
NaN,-5.42465753424657,UNI,39.1561643835616
NaN,-5.42465753424657,UNI,39.1561643835616
0.159347304894508,-5.42465753424657,UNI,39.1561643835616
0.202992746377031,-5.39178082191781,UNI,39.1890410958904
NaN,-5.39178082191781,UNI,39.1890410958904
NaN,-5.39178082191781,UNI,39.1890410958904
NaN,-5.39178082191781,UNI,39.1890410958904
0.0472255368692315,-5.39178082191781,UNI,39.1890410958904
NaN,-5.39178082191781,UNI,39.1890410958904
NaN,-5.39178082191781,UNI,39.1890410958904
NaN,-5.22739726027397,UNI,39.3534246575342
NaN,-5.22739726027397,UNI,39.3534246575342
NaN,-5.22739726027397,UNI,39.3534246575342
NaN,-5.22739726027397,UNI,39.3534246575342
NaN,-5.19452054794521,UNI,39.386301369863
NaN,-5.19452054794521,UNI,39.386301369863
NaN,-5.19452054794521,UNI,39.386301369863
0.0637395512538695,-5.19452054794521,UNI,39.386301369863
NaN,-5.16164383561644,UNI,39.4191780821918
NaN,-5.16164383561644,UNI,39.4191780821918
0.297502393596746,-5.16164383561644,UNI,39.4191780821918
NaN,-5.06301369863014,UNI,39.5178082191781
NaN,-5.06301369863014,UNI,39.5178082191781
NaN,-5.06301369863014,UNI,39.5178082191781
NaN,-5.06301369863014,UNI,39.5178082191781
NaN,-5.06301369863014,UNI,39.5178082191781
0.0405577039076676,-4.9972602739726,UNI,39.5835616438356
NaN,-4.9972602739726,UNI,39.5835616438356
NaN,-0.394520547945205,UNI,44.186301369863
NaN,-0.394520547945205,UNI,44.186301369863
NaN,-0.394520547945205,UNI,44.186301369863
0.0480996258210857,-0.394520547945205,UNI,44.186301369863
NaN,-0.361643835616438,UNI,44.2191780821918
NaN,-0.361643835616438,UNI,44.2191780821918
NaN,-0.361643835616438,UNI,44.2191780821918
NaN,-0.197260273972603,UNI,44.3835616438356
NaN,-0.197260273972603,UNI,44.3835616438356
NaN,-0.197260273972603,UNI,44.3835616438356
0.0202722901048721,-0.197260273972603,UNI,44.3835616438356
NaN,-0.197260273972603,UNI,44.3835616438356
NaN,-0.197260273972603,UNI,44.3835616438356
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
NaN,-0.131506849315069,UNI,44.4493150684931
0.164531405054104,0.263013698630137,UNI,44.8438356164384
0.0601878319128453,0.263013698630137,UNI,44.8438356164384
0.00908439341563932,0.263013698630137,UNI,44.8438356164384
NaN,0.263013698630137,UNI,44.8438356164384
NaN,0.263013698630137,UNI,44.8438356164384
0.00908439341563932,0.263013698630137,UNI,44.8438356164384
0.0736748751026058,0.263013698630137,UNI,44.8438356164384
NaN,0.328767123287671,UNI,44.9095890410959
0.0998876902701277,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
0.193269327750687,0.361643835616438,UNI,44.9424657534247
0.0998876902701277,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.361643835616438,UNI,44.9424657534247
NaN,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
0.117980797650387,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
0.109649054225599,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
0.456675281073576,0.493150684931507,UNI,45.0739726027397
0.213576594242527,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
0.109649054225599,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
NaN,0.493150684931507,UNI,45.0739726027397
0.456675281073576,0.493150684931507,UNI,45.0739726027397
NaN,0.526027397260274,UNI,45.1068493150685
0.205538906503257,0.526027397260274,UNI,45.1068493150685
NaN,0.526027397260274,UNI,45.1068493150685
0.241643231258714,0.526027397260274,UNI,45.1068493150685
0.197306777837804,0.558904109589041,UNI,45.1397260273973
NaN,0.558904109589041,UNI,45.1397260273973
NaN,0.558904109589041,UNI,45.1397260273973
0.0497080729402225,0.558904109589041,UNI,45.1397260273973
NaN,0.558904109589041,UNI,45.1397260273973
0.328880886492322,0.558904109589041,UNI,45.1397260273973
0.0819345206394618,4.86575342465753,UNI,49.4465753424657
NaN,4.86575342465753,UNI,49.4465753424657
NaN,4.86575342465753,UNI,49.4465753424657
NaN,4.86575342465753,UNI,49.4465753424657
NaN,4.86575342465753,UNI,49.4465753424657
NaN,4.86575342465753,UNI,49.4465753424657
NaN,4.8986301369863,UNI,49.4794520547945
NaN,4.8986301369863,UNI,49.4794520547945
NaN,4.8986301369863,UNI,49.4794520547945
0.150961500431571,4.8986301369863,UNI,49.4794520547945
NaN,4.93150684931507,UNI,49.5123287671233
NaN,4.93150684931507,UNI,49.5123287671233
0.177500385525971,4.93150684931507,UNI,49.5123287671233
NaN,5.0958904109589,UNI,49.6767123287671
NaN,5.0958904109589,UNI,49.6767123287671
0.0256369835337301,5.0958904109589,UNI,49.6767123287671
0.0529766322581353,5.0958904109589,UNI,49.6767123287671
0.0260773162453363,5.0958904109589,UNI,49.6767123287671
0.0602671824259207,5.12876712328767,UNI,49.7095890410959
NaN,5.12876712328767,UNI,49.7095890410959
NaN,5.39178082191781,UNI,49.972602739726
NaN,5.39178082191781,UNI,49.972602739726
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.58904109589041,UNI,50.1698630136986
NaN,5.65479452054795,UNI,50.2356164383562
NaN,5.65479452054795,UNI,50.2356164383562
NaN,5.65479452054795,UNI,50.2356164383562
0.133832459763908,10.4219178082192,UNI,55.0027397260274
0.115437079564888,10.4219178082192,UNI,55.0027397260274
NaN,10.4219178082192,UNI,55.0027397260274
0.0756400514642963,10.4219178082192,UNI,55.0027397260274
0.144458430767519,10.4219178082192,UNI,55.0027397260274
0.0108162436416546,10.4219178082192,UNI,55.0027397260274
NaN,10.4547945205479,UNI,55.0356164383562
0.273088589737165,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
0.0722276847021004,10.4547945205479,UNI,55.0356164383562
0.0111371022794713,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
NaN,10.4547945205479,UNI,55.0356164383562
NaN,10.6520547945205,UNI,55.2328767123288
0.0574318031839783,10.6520547945205,UNI,55.2328767123288
0.0571416751970092,10.6520547945205,UNI,55.2328767123288
NaN,10.6520547945205,UNI,55.2328767123288
0.0113591978926812,10.6520547945205,UNI,55.2328767123288
0.0885011895816595,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
0.150172465701265,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
0.0338319082823367,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
0.00789386382015659,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
NaN,10.6849315068493,UNI,55.2657534246575
NaN,10.7178082191781,UNI,55.2986301369863
NaN,10.7178082191781,UNI,55.2986301369863
NaN,10.7178082191781,UNI,55.2986301369863
NaN,10.7178082191781,UNI,55.2986301369863
NaN,10.8493150684931,UNI,55.4301369863014
NaN,10.8493150684931,UNI,55.4301369863014
NaN,10.8493150684931,UNI,55.4301369863014
0.0350404230583883,10.8493150684931,UNI,55.4301369863014
NaN,10.8493150684931,UNI,55.4301369863014
0.0619769808999996,10.9150684931507,UNI,55.4958904109589
0.0647649360878634,10.9150684931507,UNI,55.4958904109589
NaN,10.9150684931507,UNI,55.4958904109589
NaN,10.9479452054795,UNI,55.5287671232877
0.0568922625944608,10.9479452054795,UNI,55.5287671232877
0.0403782115465076,10.9479452054795,UNI,55.5287671232877
NaN,11.1123287671233,UNI,55.6931506849315
NaN,11.1452054794521,UNI,55.7260273972603
0.1358096268402,11.1452054794521,UNI,55.7260273972603
0.333301136886292,11.1780821917808,UNI,55.758904109589
0.0547911423367414,11.1780821917808,UNI,55.758904109589
NaN,11.1780821917808,UNI,55.758904109589
0.099822774689847,11.1780821917808,UNI,55.758904109589
NaN,11.1780821917808,UNI,55.758904109589
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
0.361986244892352,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
0.129446166321,11.3095890410959,UNI,55.8904109589041
NaN,11.3095890410959,UNI,55.8904109589041
NaN,11.4082191780822,UNI,55.9890410958904
0.0646308325505318,11.4082191780822,UNI,55.9890410958904
0.0108320565943698,11.4082191780822,UNI,55.9890410958904
0.109642737244642,11.4082191780822,UNI,55.9890410958904
NaN,11.4082191780822,UNI,55.9890410958904
NaN,11.4082191780822,UNI,55.9890410958904
0.105776785592154,11.4082191780822,UNI,55.9890410958904
0.063306882623969,11.4082191780822,UNI,55.9890410958904
0.078470138320399,11.5397260273973,UNI,56.1205479452055
0.046809745132234,11.5397260273973,UNI,56.1205479452055
0.10407427749265,11.5397260273973,UNI,56.1205479452055
NaN,11.5397260273973,UNI,56.1205479452055
NaN,11.5397260273973,UNI,56.1205479452055
NaN,11.5397260273973,UNI,56.1205479452055
NaN,11.5397260273973,UNI,56.1205479452055
0.473392178711025,11.5397260273973,UNI,56.1205479452055
NaN,11.5397260273973,UNI,56.1205479452055
0.0466322524164457,11.572602739726,UNI,56.1534246575342
0.190709559206378,11.572602739726,UNI,56.1534246575342
0.0947572777866345,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
NaN,11.572602739726,UNI,56.1534246575342
0.076587335752764,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
0.104552993348559,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
0.0104892959041519,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
NaN,11.6054794520548,UNI,56.186301369863
NaN,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
0.203559509231762,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
0.0283480020875827,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
NaN,15.9452054794521,UNI,60.5260273972603
0.0123760212198677,15.9452054794521,UNI,60.5260273972603
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
0.112564905130083,15.9780821917808,UNI,60.558904109589
0.125816179707874,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
0.223919016545385,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
0.00916309955716713,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
NaN,15.9780821917808,UNI,60.558904109589
0.063507313423703,16.1753424657534,UNI,60.7561643835616
0.0117648645282426,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
0.0250921057272895,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.1753424657534,UNI,60.7561643835616
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
0.0421968408815775,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.241095890411,UNI,60.8219178082192
NaN,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.00869258703922706,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.0145383105252063,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.31733331109118,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.468588837722795,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.23266988954584,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
NaN,16.4054794520548,UNI,60.986301369863
0.162411921388891,16.4054794520548,UNI,60.986301369863
0.123143834187348,16.4712328767123,UNI,61.0520547945205
NaN,16.4712328767123,UNI,61.0520547945205
NaN,16.4712328767123,UNI,61.0520547945205
0.374375765296059,16.4712328767123,UNI,61.0520547945205
0.0559440109584073,16.4712328767123,UNI,61.0520547945205
NaN,16.4712328767123,UNI,61.0520547945205
0.185182999153155,16.4712328767123,UNI,61.0520547945205
NaN,16.4712328767123,UNI,61.0520547945205
0.236038897620193,16.4712328767123,UNI,61.0520547945205
NaN,16.4712328767123,UNI,61.0520547945205
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
0.06933904366359,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8328767123288,UNI,61.413698630137
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
0.0495343156601376,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8657534246575,UNI,61.4465753424657
NaN,16.8986301369863,UNI,61.4794520547945
0.0270283433985137,16.8986301369863,UNI,61.4794520547945
NaN,16.8986301369863,UNI,61.4794520547945
NaN,16.8986301369863,UNI,61.4794520547945
NaN,16.8986301369863,UNI,61.4794520547945
0.21422121537409,16.8986301369863,UNI,61.4794520547945
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,16.9315068493151,UNI,61.5123287671233
NaN,-20.0219178082192,ROS,46.027397260274
NaN,-20.0219178082192,ROS,46.027397260274
NaN,-20.0219178082192,ROS,46.027397260274
NaN,-20.0219178082192,ROS,46.027397260274
NaN,-19.8904109589041,ROS,46.158904109589
NaN,-19.8904109589041,ROS,46.158904109589
NaN,-19.8904109589041,ROS,46.158904109589
0.104511082235595,-19.8246575342466,ROS,46.2246575342466
0.104511082235595,-19.8246575342466,ROS,46.2246575342466
NaN,-19.8246575342466,ROS,46.2246575342466
0.120698729191086,-19.8246575342466,ROS,46.2246575342466
0.120698729191086,-19.8246575342466,ROS,46.2246575342466
0.0664114576200623,-19.8246575342466,ROS,46.2246575342466
NaN,-19.8246575342466,ROS,46.2246575342466
0.10652545995194,-19.8246575342466,ROS,46.2246575342466
0.0505641503024204,-19.8246575342466,ROS,46.2246575342466
NaN,-19.8246575342466,ROS,46.2246575342466
NaN,-19.627397260274,ROS,46.4219178082192
NaN,-19.627397260274,ROS,46.4219178082192
NaN,-19.627397260274,ROS,46.4219178082192
NaN,-19.627397260274,ROS,46.4219178082192
NaN,-19.627397260274,ROS,46.4219178082192
NaN,-19.5945205479452,ROS,46.4547945205479
NaN,-19.5945205479452,ROS,46.4547945205479
NaN,-19.5945205479452,ROS,46.4547945205479
NaN,-19.5945205479452,ROS,46.4547945205479
0.00909324448712321,-19.5945205479452,ROS,46.4547945205479
NaN,-17.8191780821918,ROS,48.2301369863014
NaN,-17.8191780821918,ROS,48.2301369863014
NaN,-17.8191780821918,ROS,48.2301369863014
NaN,-17.8191780821918,ROS,48.2301369863014
NaN,-17.2602739726027,ROS,48.7890410958904
NaN,-17.2602739726027,ROS,48.7890410958904
NaN,-17.2602739726027,ROS,48.7890410958904
NaN,-13.6767123287671,ROS,52.372602739726
NaN,-13.6767123287671,ROS,52.372602739726
NaN,-13.6767123287671,ROS,52.372602739726
0.24395441101049,-13.6767123287671,ROS,52.372602739726
0.190971775810498,-13.6767123287671,ROS,52.372602739726
0.498195639015978,-13.6767123287671,ROS,52.372602739726
NaN,-13.6767123287671,ROS,52.372602739726
NaN,-13.6438356164384,ROS,52.4054794520548
NaN,-13.6438356164384,ROS,52.4054794520548
0.121488838773246,-13.6438356164384,ROS,52.4054794520548
0.0535298973208109,-13.4794520547945,ROS,52.5698630136986
0.0940962857320085,-13.4794520547945,ROS,52.5698630136986
NaN,-13.4794520547945,ROS,52.5698630136986
NaN,-13.4794520547945,ROS,52.5698630136986
0.0864304415293147,-13.4794520547945,ROS,52.5698630136986
NaN,-13.4794520547945,ROS,52.5698630136986
0.0444251811156443,-13.4794520547945,ROS,52.5698630136986
NaN,-13.4465753424658,ROS,52.6027397260274
NaN,-13.3808219178082,ROS,52.6684931506849
NaN,-13.3808219178082,ROS,52.6684931506849
NaN,-13.3808219178082,ROS,52.6684931506849
0.0728668352207882,-13.3808219178082,ROS,52.6684931506849
NaN,-13.3808219178082,ROS,52.6684931506849
NaN,-12.7890410958904,ROS,53.2602739726027
NaN,-12.7890410958904,ROS,53.2602739726027
0.236368072889457,-12.7890410958904,ROS,53.2602739726027
NaN,-9.07397260273973,ROS,56.9753424657534
NaN,-7.89041095890411,ROS,58.158904109589
0.0953503346835159,-7.85753424657534,ROS,58.1917808219178
NaN,-7.85753424657534,ROS,58.1917808219178
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
0.0441199793769331,-3.28767123287671,ROS,62.7616438356164
NaN,-3.28767123287671,ROS,62.7616438356164
NaN,-2.86027397260274,ROS,63.1890410958904
NaN,-2.86027397260274,ROS,63.1890410958904
NaN,-2.82739726027397,ROS,63.2219178082192
NaN,-2.76164383561644,ROS,63.2876712328767
NaN,-2.76164383561644,ROS,63.2876712328767
NaN,-2.76164383561644,ROS,63.2876712328767
NaN,-2.63013698630137,ROS,63.4191780821918
NaN,-2.63013698630137,ROS,63.4191780821918
NaN,-2.5972602739726,ROS,63.4520547945205
0.0298884648334977,-2.5972602739726,ROS,63.4520547945205
NaN,-2.5972602739726,ROS,63.4520547945205
NaN,-2.5972602739726,ROS,63.4520547945205
0.00723202008125595,-2.5972602739726,ROS,63.4520547945205
NaN,-2.5972602739726,ROS,63.4520547945205
0.0125659528003373,-2.53150684931507,ROS,63.5178082191781
0.0458809091000114,-2.53150684931507,ROS,63.5178082191781
0.00878745521213247,-2.53150684931507,ROS,63.5178082191781
0.497237159674855,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
NaN,1.05205479452055,ROS,67.1013698630137
0.0709334459212291,1.05205479452055,ROS,67.1013698630137
NaN,1.08493150684932,ROS,67.1342465753425
NaN,1.08493150684932,ROS,67.1342465753425
NaN,1.08493150684932,ROS,67.1342465753425
0.194852047292504,1.08493150684932,ROS,67.1342465753425
NaN,1.08493150684932,ROS,67.1342465753425
0.206836787648602,1.08493150684932,ROS,67.1342465753425
NaN,1.08493150684932,ROS,67.1342465753425
NaN,1.08493150684932,ROS,67.1342465753425
NaN,1.11780821917808,ROS,67.1671232876712
NaN,1.11780821917808,ROS,67.1671232876712
0.0406700741823457,1.11780821917808,ROS,67.1671232876712
NaN,1.11780821917808,ROS,67.1671232876712
NaN,1.11780821917808,ROS,67.1671232876712
0.0320554746726922,1.11780821917808,ROS,67.1671232876712
NaN,1.11780821917808,ROS,67.1671232876712
NaN,1.15068493150685,ROS,67.2
NaN,1.15068493150685,ROS,67.2
NaN,1.15068493150685,ROS,67.2
NaN,1.15068493150685,ROS,67.2
NaN,1.15068493150685,ROS,67.2
NaN,1.15068493150685,ROS,67.2
